Date,Open,High,Low,Close,Adj Close,Volume
2012-03-23,6.009100,6.019200,5.975800,6.010000,6.010000,0
2012-03-26,6.021200,6.027600,5.979700,6.022600,6.022600,0
2012-03-27,5.970800,5.992700,5.961100,5.969900,5.969900,0
2012-03-28,5.954200,5.968100,5.915200,5.952900,5.952900,0
2012-03-29,5.956000,5.957900,5.930100,5.955200,5.955200,0
2012-03-30,5.951500,5.959500,5.891000,5.948300,5.948300,0
2012-04-02,5.914400,5.924400,5.875400,5.916600,5.916600,0
2012-04-03,5.910500,5.920600,5.872000,5.912600,5.912600,0
2012-04-04,5.900000,5.937200,5.883100,5.902000,5.902000,0
2012-04-05,5.916100,5.970100,5.899900,5.915400,5.915400,0
2012-04-06,5.959400,5.980900,5.934500,5.959400,5.959400,0
2012-04-09,5.975100,5.993700,5.957600,5.975000,5.975000,0
2012-04-10,5.952200,5.973700,5.937300,5.952100,5.952100,0
2012-04-11,5.942600,5.983100,5.940400,5.945800,5.945800,0
2012-04-12,5.988200,6.026200,5.985300,5.990200,5.990200,0
2012-04-13,6.012800,6.024300,5.994900,6.009400,6.009400,0
2012-04-16,5.998000,6.019700,5.969500,5.997600,5.997600,0
2012-04-17,5.950600,5.978100,5.935200,5.953400,5.953400,0
2012-04-18,5.970600,5.981800,5.954200,5.971000,5.971000,0
2012-04-19,5.966300,5.971900,5.927700,5.967300,5.967300,0
2012-04-20,5.944000,5.944800,5.905400,5.944900,5.944900,0
2012-04-23,5.940100,5.940900,5.910700,5.940800,5.940800,0
2012-04-24,5.916900,5.924100,5.879500,5.917500,5.917500,0
2012-04-25,5.919100,5.924400,5.897000,5.920100,5.920100,0
2012-04-26,5.918000,5.950800,5.915500,5.918000,5.918000,0
2012-04-27,5.961200,5.986100,5.944200,5.960200,5.960200,0
2012-04-30,5.994500,5.994700,5.955600,5.993600,5.993600,0
2012-05-01,5.963100,5.965700,5.884200,5.963300,5.963300,0
2012-05-02,5.909200,5.950500,5.907800,5.909100,5.909100,0
2012-05-03,5.919800,5.923000,5.882700,5.918200,5.918200,0
2012-05-04,5.895100,5.908400,5.864700,5.897500,5.897500,0
2012-05-07,5.906000,5.922100,5.896600,5.906100,5.906100,0
2012-05-08,5.918100,5.919000,5.881800,5.917600,5.917600,0
2012-05-09,5.889500,5.895100,5.860700,5.888900,5.888900,0
2012-05-10,5.862400,5.924400,5.859900,5.864300,5.864300,0
2012-05-11,5.899800,5.906200,5.877200,5.899500,5.899500,0
2012-05-14,5.879200,5.920800,5.874800,5.881700,5.881700,0
2012-05-15,5.911300,5.966200,5.904100,5.912000,5.912000,0
2012-05-16,5.966900,5.970400,5.915900,5.967100,5.967100,0
2012-05-17,5.921700,5.944400,5.894700,5.925000,5.925000,0
2012-05-18,5.920700,5.920700,5.886500,5.919200,5.919200,0
2012-05-21,5.865100,5.889600,5.858600,5.868200,5.868200,0
2012-05-22,5.876900,5.898400,5.855800,5.876100,5.876100,0
2012-05-23,5.858000,5.859900,5.826700,5.857900,5.857900,0
2012-05-24,5.833600,5.876800,5.829500,5.834700,5.834700,0
2012-05-25,5.888200,5.897900,5.873600,5.885000,5.885000,0
2012-05-28,5.882800,5.922800,5.881300,5.885900,5.885900,0
2012-05-29,5.903800,5.933000,5.898000,5.903000,5.903000,0
2012-05-30,5.925100,5.928500,5.882600,5.924800,5.924800,0
2012-05-31,5.904100,5.933800,5.882900,5.905300,5.905300,0
2012-06-01,5.940600,5.945500,5.901000,5.941000,5.941000,0
2012-06-04,5.911400,5.942900,5.905300,5.910600,5.910600,0
2012-06-05,5.907100,5.959500,5.900600,5.909900,5.909900,0
2012-06-06,5.966100,6.027000,5.962300,5.966200,5.966200,0
2012-06-07,6.011100,6.061000,5.994200,6.010700,6.010700,0
2012-06-08,5.989400,6.008100,5.963400,5.986400,5.986400,0
2012-06-11,5.983600,6.002100,5.973700,5.983100,5.983100,0
2012-06-12,5.963500,5.994300,5.958300,5.965100,5.965100,0
2012-06-13,5.975200,5.995900,5.956000,5.978800,5.978800,0
2012-06-14,5.942700,5.952700,5.933700,5.942100,5.942100,0
2012-06-15,5.945400,5.995800,5.942000,5.947500,5.947500,0
2012-06-18,5.998400,6.048100,5.993800,6.000500,6.000500,0
2012-06-19,6.043500,6.061000,6.029500,6.042600,6.042600,0
2012-06-20,6.052200,6.058300,6.006200,6.050700,6.050700,0
2012-06-21,6.019700,6.031100,5.994300,6.019800,6.019800,0
2012-06-22,5.988300,5.999500,5.967100,5.990600,5.990600,0
2012-06-25,5.994300,6.013900,5.982900,5.991500,5.991500,0
2012-06-26,6.008400,6.053700,6.006100,6.006700,6.006700,0
2012-06-27,6.044900,6.094400,6.035800,6.042700,6.042700,0
2012-06-28,6.083600,6.116100,6.077000,6.081100,6.081100,0
2012-06-29,6.079400,6.110100,6.066600,6.079600,6.079600,0
2012-07-02,6.094500,6.131000,6.094500,6.094300,6.094300,0
2012-07-03,6.109400,6.144700,6.105000,6.109200,6.109200,0
2012-07-04,6.138900,6.172800,6.122500,6.136600,6.136600,0
2012-07-05,6.149300,6.222200,6.134900,6.149200,6.149200,0
2012-07-06,6.219300,6.244500,6.206300,6.220100,6.220100,0
2012-07-09,6.247600,6.249000,6.193500,6.245800,6.245800,0
2012-07-10,6.187600,6.239700,6.172600,6.189500,6.189500,0
2012-07-11,6.212000,6.267400,6.206600,6.210500,6.210500,0
2012-07-12,6.258500,6.265900,6.184800,6.256900,6.256900,0
2012-07-13,6.187800,6.235200,6.178200,6.189700,6.189700,0
2012-07-16,6.235500,6.251700,6.227800,6.236900,6.236900,0
2012-07-17,6.232500,6.277800,6.229400,6.231500,6.231500,0
2012-07-18,6.255700,6.319600,6.246600,6.255600,6.255600,0
2012-07-19,6.313100,6.356200,6.309900,6.314000,6.314000,0
2012-07-20,6.310300,6.328200,6.299100,6.310700,6.310700,0
2012-07-23,6.283400,6.290600,6.244200,6.283500,6.283500,0
2012-07-24,6.240500,6.275500,6.236600,6.244100,6.244100,0
2012-07-25,6.243500,6.266800,6.228600,6.242500,6.242500,0
2012-07-26,6.263000,6.289400,6.236000,6.264200,6.264200,0
2012-07-27,6.257300,6.340800,6.254100,6.257800,6.257800,0
2012-07-30,6.335800,6.373200,6.331300,6.336200,6.336200,0
2012-07-31,6.340000,6.369100,6.327600,6.339500,6.339500,0
2012-08-01,6.321200,6.339100,6.310900,6.321300,6.321300,0
2012-08-02,6.321000,6.349500,6.304500,6.322200,6.322200,0
2012-08-03,6.323000,6.353700,6.306500,6.322000,6.322000,0
2012-08-06,6.294900,6.325400,6.291300,6.297500,6.297500,0
2012-08-07,6.300700,6.311700,6.237300,6.297600,6.297600,0
2012-08-08,6.246500,6.266700,6.205900,6.247800,6.247800,0
2012-08-09,6.202100,6.272900,6.198800,6.204400,6.204400,0
2012-08-10,6.256000,6.256900,6.213600,6.254800,6.254800,0
2012-08-13,6.250000,6.260200,6.221700,6.249800,6.249800,0
2012-08-14,6.252000,6.253600,6.203900,6.249400,6.249400,0
2012-08-15,6.223500,6.266300,6.203700,6.221900,6.221900,0
2012-08-16,6.236600,6.266800,6.235700,6.237400,6.237400,0
2012-08-17,6.247500,6.249800,6.184000,6.248700,6.248700,0
2012-08-20,6.166000,6.211100,6.163600,6.167000,6.167000,0
2012-08-21,6.179400,6.217300,6.162700,6.182000,6.182000,0
2012-08-22,6.154100,6.168900,6.137300,6.152800,6.152800,0
2012-08-23,6.149300,6.168700,6.097800,6.147200,6.147200,0
2012-08-24,6.080300,6.091100,6.051300,6.079800,6.079800,0
2012-08-27,6.067000,6.079000,6.035500,6.070400,6.070400,0
2012-08-28,6.044100,6.054400,6.012500,6.040300,6.040300,0
2012-08-29,6.047700,6.071200,6.034800,6.047300,6.047300,0
2012-08-30,6.014600,6.020600,5.983100,6.019300,6.019300,0
2012-08-31,5.976300,6.002600,5.956400,5.976500,5.976500,0
2012-09-03,5.954800,5.963700,5.935700,5.956600,5.956600,0
2012-09-04,5.947900,5.960000,5.916300,5.948500,5.948500,0
2012-09-05,5.934100,5.948000,5.909400,5.934500,5.934500,0
2012-09-06,5.937500,6.018100,5.930300,5.938100,5.938100,0
2012-09-07,6.013400,6.042000,5.959700,6.009200,6.009200,0
2012-09-10,5.929500,5.989100,5.921700,5.928000,5.928000,0
2012-09-11,5.986300,6.023700,5.976500,5.981100,5.981100,0
2012-09-12,6.012500,6.052200,5.998500,6.012100,6.012100,0
2012-09-13,5.999900,6.032000,5.985500,5.999900,5.999900,0
2012-09-14,6.012700,6.036300,5.978600,6.010200,6.010200,0
2012-09-17,5.996100,6.007600,5.965600,5.998200,5.998200,0
2012-09-18,5.984600,5.988300,5.945300,5.983800,5.983800,0
2012-09-19,5.966400,5.979200,5.953100,5.965000,5.965000,0
2012-09-20,5.961400,5.979600,5.942400,5.967100,5.967100,0
2012-09-21,5.977500,6.008600,5.977500,5.977700,5.977700,0
2012-09-24,5.993900,6.001600,5.981500,5.997300,5.997300,0
2012-09-25,5.978500,6.005800,5.957400,5.983600,5.983600,0
2012-09-26,5.934000,5.975500,5.922600,5.935000,5.935000,0
2012-09-27,5.960600,5.994600,5.952500,5.956800,5.956800,0
2012-09-28,5.956000,5.969100,5.934100,5.957300,5.957300,0
2012-10-01,5.946600,5.954700,5.918500,5.948700,5.948700,0
2012-10-02,5.934500,5.939700,5.846200,5.935900,5.935900,0
2012-10-03,5.850200,5.886600,5.827700,5.850600,5.850600,0
2012-10-04,5.883800,5.887200,5.827400,5.883100,5.883100,0
2012-10-05,5.834100,5.863200,5.776600,5.834300,5.834300,0
2012-10-08,5.770900,5.828900,5.770900,5.774800,5.774800,0
2012-10-09,5.835200,5.858400,5.828000,5.834600,5.834600,0
2012-10-10,5.848800,5.890300,5.844900,5.852500,5.852500,0
2012-10-11,5.860200,5.900400,5.852400,5.857200,5.857200,0
2012-10-12,5.851200,5.867100,5.827100,5.850600,5.850600,0
2012-10-15,5.848900,5.854000,5.836300,5.846800,5.846800,0
2012-10-16,5.850800,5.855000,5.814800,5.853700,5.853700,0
2012-10-17,5.819100,5.847900,5.816900,5.821300,5.821300,0
2012-10-18,5.848700,5.862800,5.830000,5.846900,5.846900,0
2012-10-19,5.844400,5.864600,5.832000,5.844300,5.844300,0
2012-10-22,5.832800,5.855700,5.828800,5.833600,5.833600,0
2012-10-23,5.856600,5.883600,5.847600,5.856300,5.856300,0
2012-10-24,5.885600,5.949600,5.882770,5.884300,5.884300,0
2012-10-25,5.946500,5.977900,5.938200,5.947700,5.947700,0
2012-10-26,5.975700,5.994000,5.941100,5.978100,5.978100,0
2012-10-29,5.978800,5.994700,5.950500,5.974600,5.974600,0
2012-10-30,5.954800,5.983200,5.939600,5.959300,5.959300,0
2012-10-31,5.938200,5.955700,5.890400,5.940400,5.940400,0
2012-11-01,5.909500,5.925400,5.895100,5.908500,5.908500,0
2012-11-02,5.909600,5.946800,5.905100,5.908800,5.908800,0
2012-11-05,5.926600,5.956800,5.922990,5.926280,5.926280,0
2012-11-06,5.946300,5.982600,5.942000,5.944800,5.944800,0
2012-11-07,5.958600,5.994200,5.944500,5.959400,5.959400,0
2012-11-08,5.974700,5.988700,5.963300,5.975000,5.975000,0
2012-11-09,5.949200,5.968900,5.940400,5.949600,5.949600,0
2012-11-12,5.966300,6.002000,5.957900,5.965200,5.965200,0
2012-11-13,5.988400,6.018900,5.983520,5.990300,5.990300,0
2012-11-14,6.024200,6.026100,5.971700,6.023400,6.023400,0
2012-11-15,5.968200,5.981900,5.930100,5.967900,5.967900,0
2012-11-16,5.949000,5.978100,5.940100,5.949000,5.949000,0
2012-11-19,5.986300,6.005000,5.969800,5.986900,5.986900,0
2012-11-20,5.980600,5.988500,5.940600,5.980400,5.980400,0
2012-11-21,5.958400,5.966500,5.906800,5.955600,5.955600,0
2012-11-22,5.918900,5.931500,5.893700,5.916000,5.916000,0
2012-11-23,5.900300,5.923700,5.896870,5.900300,5.900300,0
2012-11-26,5.916700,5.929600,5.904500,5.919400,5.919400,0
2012-11-27,5.908800,5.955000,5.904250,5.908400,5.908400,0
2012-11-28,5.942400,5.960500,5.932980,5.944400,5.944400,0
2012-11-29,5.934400,5.936600,5.901900,5.932600,5.932600,0
2012-11-30,5.928600,5.931800,5.897400,5.927800,5.927800,0
2012-12-03,5.916600,5.917100,5.867300,5.917400,5.917400,0
2012-12-04,5.875200,5.892320,5.866600,5.874200,5.874200,0
2012-12-05,5.884300,5.897300,5.871500,5.884600,5.884600,0
2012-12-06,5.873800,5.924180,5.871400,5.874800,5.874800,0
2012-12-07,5.918600,5.956700,5.917000,5.918300,5.918300,0
2012-12-10,5.956400,5.964300,5.943000,5.956300,5.956300,0
2012-12-11,5.941400,5.947400,5.922900,5.941500,5.941500,0
2012-12-12,5.944900,5.952600,5.926400,5.944000,5.944000,0
2012-12-13,5.929800,5.937000,5.913800,5.927600,5.927600,0
2012-12-14,5.921000,5.940200,5.912600,5.921230,5.921230,0
2012-12-17,5.930600,5.937000,5.891800,5.932000,5.932000,0
2012-12-18,5.915200,5.924100,5.890400,5.914810,5.914810,0
2012-12-19,5.885500,5.895900,5.799500,5.887000,5.887000,0
2012-12-20,5.842700,5.854200,5.801700,5.842100,5.842100,0
2012-12-21,5.824400,5.829200,5.773100,5.824600,5.824600,0
2012-12-24,5.793400,5.808600,5.772400,5.793400,5.793400,0
2012-12-25,5.795640,5.819200,5.792360,5.800800,5.800800,0
2012-12-26,5.805400,5.814800,5.766390,5.799840,5.799840,0
2012-12-27,5.792800,5.792800,5.758100,5.792200,5.792200,0
2012-12-28,5.772500,5.814700,5.766270,5.773010,5.773010,0
2012-12-31,5.792300,5.813900,5.760700,5.793500,5.793500,0
2013-01-01,5.795600,5.800800,5.770100,5.795600,5.795600,0
2013-01-02,5.774600,5.807700,5.766870,5.774800,5.774800,0
2013-01-03,5.817150,5.864600,5.809800,5.817800,5.817800,0
2013-01-04,5.838000,5.860700,5.820790,5.842400,5.842400,0
2013-01-07,5.887400,5.893400,5.857700,5.888600,5.888600,0
2013-01-08,5.863400,5.880900,5.832960,5.863700,5.863700,0
2013-01-09,5.883800,5.907100,5.871470,5.884400,5.884400,0
2013-01-10,5.881800,5.916100,5.839300,5.881800,5.881800,0
2013-01-11,5.841400,5.865000,5.825100,5.843900,5.843900,0
2013-01-14,5.815600,5.837800,5.804200,5.815300,5.815300,0
2013-01-15,5.815800,5.871400,5.799700,5.814000,5.814000,0
2013-01-16,5.883800,5.907600,5.868200,5.884000,5.884000,0
2013-01-17,5.876800,5.881100,5.819300,5.875520,5.875520,0
2013-01-18,5.871740,5.895900,5.842100,5.873800,5.873800,0
2013-01-21,5.884500,5.904400,5.875200,5.885600,5.885600,0
2013-01-22,5.888890,5.918900,5.873200,5.888800,5.888800,0
2013-01-23,5.889600,5.892600,5.849800,5.893700,5.893700,0
2013-01-24,5.860600,5.862000,5.794400,5.858690,5.858690,0
2013-01-25,5.780300,5.790100,5.745300,5.781400,5.781400,0
2013-01-28,5.750200,5.769000,5.734600,5.752000,5.752000,0
2013-01-29,5.770600,5.791500,5.749100,5.770100,5.770100,0
2013-01-30,5.751700,5.759400,5.694600,5.750000,5.750000,0
2013-01-31,5.697500,5.723100,5.681600,5.698600,5.698600,0
2013-02-01,5.689700,5.701400,5.638700,5.689800,5.689800,0
2013-02-04,5.679500,5.723100,5.670100,5.679800,5.679800,0
2013-02-05,5.717600,5.732300,5.677300,5.718100,5.718100,0
2013-02-06,5.688700,5.693700,5.652000,5.686200,5.686200,0
2013-02-07,5.669400,5.704600,5.653600,5.670600,5.670600,0
2013-02-08,5.677200,5.714500,5.664100,5.678400,5.678400,0
2013-02-11,5.712000,5.713800,5.653200,5.712900,5.712900,0
2013-02-12,5.645300,5.666800,5.618660,5.647000,5.647000,0
2013-02-13,5.667500,5.685700,5.634400,5.669700,5.669700,0
2013-02-14,5.670700,5.719200,5.666400,5.672100,5.672100,0
2013-02-15,5.733300,5.755030,5.711100,5.735700,5.735700,0
2013-02-18,5.714900,5.738400,5.703200,5.715400,5.715400,0
2013-02-19,5.728400,5.751600,5.725300,5.730500,5.730500,0
2013-02-20,5.722800,5.729400,5.689500,5.721500,5.721500,0
2013-02-21,5.740000,5.833600,5.733800,5.738800,5.738800,0
2013-02-22,5.840400,5.867300,5.820470,5.840700,5.840700,0
2013-02-25,5.832100,5.837100,5.784000,5.828100,5.828100,0
2013-02-26,5.847600,5.869700,5.817400,5.846900,5.846900,0
2013-02-27,5.824500,5.834700,5.799900,5.823400,5.823400,0
2013-02-28,5.813600,5.865900,5.803000,5.812100,5.812100,0
2013-03-01,5.854500,5.898900,5.845400,5.855100,5.855100,0
2013-03-04,5.860000,5.860000,5.794800,5.861300,5.861300,0
2013-03-05,5.824000,5.851800,5.823910,5.823900,5.823900,0
2013-03-06,5.847600,5.863500,5.838490,5.847100,5.847100,0
2013-03-07,5.850100,5.862200,5.820500,5.851900,5.851900,0
2013-03-08,5.819400,5.873600,5.806190,5.818200,5.818200,0
2013-03-11,5.851390,5.881000,5.846400,5.853000,5.853000,0
2013-03-12,5.881300,5.902800,5.876100,5.882900,5.882900,0
2013-03-13,5.893100,5.935400,5.870300,5.891200,5.891200,0
2013-03-14,5.910600,6.031100,5.910500,5.911000,5.911000,0
2013-03-15,6.008900,6.026800,5.966300,6.006400,6.006400,0
2013-03-18,6.012100,6.035500,5.996400,6.011900,6.011900,0
2013-03-19,6.021400,6.046700,6.007900,6.019700,6.019700,0
2013-03-20,6.052600,6.080600,6.039500,6.052600,6.052600,0
2013-03-21,6.064700,6.107300,6.056100,6.063600,6.063600,0
2013-03-22,6.088200,6.110200,6.049600,6.089300,6.089300,0
2013-03-25,6.046900,6.123700,6.036200,6.046100,6.046100,0
2013-03-26,6.108100,6.123600,6.092000,6.106200,6.106200,0
2013-03-27,6.101100,6.116400,6.082700,6.101900,6.101900,0
2013-03-28,6.114700,6.132700,6.074100,6.114400,6.114400,0
2013-03-29,6.083200,6.094500,6.069800,6.083200,6.083200,0
2013-04-01,6.089300,6.094900,6.047200,6.088500,6.088500,0
2013-04-02,6.069900,6.100000,6.062600,6.069100,6.069100,0
2013-04-03,6.078100,6.096500,6.074200,6.077800,6.077800,0
2013-04-04,6.077600,6.096200,6.026100,6.076800,6.076800,0
2013-04-05,6.027600,6.035500,5.928100,6.031800,6.031800,0
2013-04-08,5.928600,5.976400,5.925900,5.926500,5.926500,0
2013-04-09,5.972100,6.019600,5.961900,5.973200,5.973200,0
2013-04-10,5.987100,6.059300,5.982400,5.987600,5.987600,0
2013-04-11,6.060300,6.071300,6.014000,6.062600,6.062600,0
2013-04-12,6.009900,6.041200,5.998400,6.010700,6.010700,0
2013-04-15,6.010300,6.015400,5.941600,6.011600,6.011600,0
2013-04-16,5.947500,5.975700,5.930700,5.948900,5.948900,0
2013-04-17,5.942900,5.994300,5.923600,5.943300,5.943300,0
2013-04-18,5.978700,6.002800,5.966200,5.979000,5.979000,0
2013-04-19,5.989600,6.017500,5.963400,5.990300,5.990300,0
2013-04-22,5.972900,6.011200,5.965600,5.973100,5.973100,0
2013-04-23,6.002900,6.076600,5.982800,6.002900,6.002900,0
2013-04-24,6.074600,6.087200,6.047500,6.074400,6.074400,0
2013-04-25,6.056700,6.070900,6.033800,6.056900,6.056900,0
2013-04-26,6.044500,6.056400,6.006400,6.043900,6.043900,0
2013-04-29,6.014300,6.030900,5.997600,6.013800,6.013800,0
2013-04-30,6.007200,6.042500,5.959900,6.007400,6.007400,0
2013-05-01,5.980900,5.985400,5.912000,5.980400,5.980400,0
2013-05-02,5.928100,5.949600,5.885200,5.927900,5.927900,0
2013-05-03,5.947300,5.988400,5.929000,5.949100,5.949100,0
2013-05-06,5.971800,5.975500,5.947100,5.974500,5.974500,0
2013-05-07,5.978500,5.981700,5.918000,5.976200,5.976200,0
2013-05-08,5.942100,5.961600,5.839900,5.943000,5.943000,0
2013-05-09,5.851900,5.887500,5.848300,5.854200,5.854200,0
2013-05-10,5.825800,5.843700,5.783600,5.825800,5.825800,0
2013-05-13,5.791600,5.812500,5.773200,5.791500,5.791500,0
2013-05-14,5.774100,5.794500,5.744800,5.773100,5.773100,0
2013-05-15,5.770100,5.800000,5.760700,5.772600,5.772600,0
2013-05-16,5.786500,5.795500,5.723300,5.786200,5.786200,0
2013-05-17,5.724400,5.728100,5.684300,5.724600,5.724600,0
2013-05-20,5.716900,5.730700,5.697500,5.718600,5.718600,0
2013-05-21,5.718600,5.735400,5.662000,5.719400,5.719400,0
2013-05-22,5.678600,5.680000,5.619400,5.678300,5.678300,0
2013-05-23,5.631300,5.692500,5.608300,5.630800,5.630800,0
2013-05-24,5.644200,5.652300,5.610900,5.645300,5.645300,0
2013-05-27,5.611900,5.631900,5.606000,5.612400,5.612400,0
2013-05-28,5.624000,5.670200,5.618700,5.623500,5.623500,0
2013-05-29,5.644500,5.681300,5.617200,5.643600,5.643600,0
2013-05-30,5.676900,5.699400,5.622900,5.677500,5.677500,0
2013-05-31,5.632600,5.644500,5.608900,5.634200,5.634200,0
2013-06-03,5.647000,5.673100,5.612100,5.644800,5.644800,0
2013-06-04,5.657600,5.664300,5.598000,5.659200,5.659200,0
2013-06-05,5.602300,5.607300,5.532000,5.604400,5.604400,0
2013-06-06,5.522800,5.529800,5.478500,5.523700,5.523700,0
2013-06-07,5.493200,5.495000,5.442100,5.495200,5.495200,0
2013-06-10,5.434500,5.458300,5.421100,5.434500,5.434500,0
2013-06-11,5.443200,5.469200,5.379100,5.445700,5.445700,0
2013-06-12,5.462600,5.522800,5.439500,5.464600,5.464600,0
2013-06-13,5.452900,5.543900,5.423500,5.452200,5.452200,0
2013-06-14,5.529100,5.531600,5.472200,5.530800,5.530800,0
2013-06-17,5.466600,5.513300,5.457500,5.464800,5.464800,0
2013-06-18,5.467400,5.483600,5.419900,5.470000,5.470000,0
2013-06-19,5.444000,5.460000,5.414700,5.440900,5.440900,0
2013-06-20,5.358700,5.540200,5.333300,5.357900,5.357900,0
2013-06-21,5.513400,5.609800,5.499800,5.510500,5.510500,0
2013-06-24,5.606500,5.697800,5.561100,5.609700,5.609700,0
2013-06-25,5.660500,5.669900,5.629400,5.660500,5.660500,0
2013-06-26,5.636400,5.684800,5.620800,5.637600,5.637600,0
2013-06-27,5.664300,5.684000,5.612100,5.667600,5.667600,0
2013-06-28,5.605300,5.607500,5.554700,5.605800,5.605800,0
2013-07-01,5.540400,5.613800,5.536600,5.538800,5.538800,0
2013-07-02,5.642900,5.651500,5.564000,5.643700,5.643700,0
2013-07-03,5.580200,5.610000,5.525700,5.579700,5.579700,0
2013-07-04,5.552100,5.617700,5.545400,5.552600,5.552600,0
2013-07-05,5.580600,5.679100,5.571900,5.582200,5.582200,0
2013-07-08,5.657000,5.672300,5.598100,5.662500,5.662500,0
2013-07-09,5.609800,5.677700,5.592700,5.613600,5.613600,0
2013-07-10,5.666300,5.705800,5.613400,5.657200,5.657200,0
2013-07-11,5.542500,5.622800,5.534600,5.539800,5.539800,0
2013-07-12,5.548800,5.568800,5.455100,5.552500,5.552500,0
2013-07-15,5.502800,5.533900,5.482600,5.502800,5.502800,0
2013-07-16,5.504700,5.575600,5.500900,5.507900,5.507900,0
2013-07-17,5.538900,5.547700,5.511700,5.535000,5.535000,0
2013-07-18,5.522300,5.535800,5.481900,5.527800,5.527800,0
2013-07-19,5.490300,5.518300,5.471600,5.489200,5.489200,0
2013-07-22,5.499000,5.510000,5.458800,5.500000,5.500000,0
2013-07-23,5.491000,5.511800,5.442400,5.492100,5.492100,0
2013-07-24,5.454900,5.470800,5.405700,5.455300,5.455300,0
2013-07-25,5.418800,5.460400,5.410000,5.415500,5.415500,0
2013-07-26,5.456100,5.498300,5.452300,5.456400,5.456400,0
2013-07-29,5.457800,5.485500,5.445800,5.465900,5.465900,0
2013-07-30,5.458700,5.463400,5.365800,5.455900,5.455900,0
2013-07-31,5.378800,5.378800,5.292100,5.380300,5.380300,0
2013-08-01,5.277700,5.328700,5.270700,5.274600,5.274600,0
2013-08-02,5.316100,5.319700,5.277800,5.317000,5.317000,0
2013-08-05,5.284800,5.298000,5.248400,5.284100,5.284100,0
2013-08-06,5.274400,5.340600,5.269500,5.274300,5.274300,0
2013-08-07,5.318900,5.334400,5.292000,5.319000,5.319000,0
2013-08-08,5.312200,5.385900,5.306400,5.309800,5.309800,0
2013-08-09,5.376300,5.414000,5.345000,5.375100,5.375100,0
2013-08-12,5.364500,5.411200,5.362600,5.367900,5.367900,0
2013-08-13,5.352300,5.373800,5.339200,5.353800,5.353800,0
2013-08-14,5.351600,5.392500,5.348900,5.360200,5.360200,0
2013-08-15,5.379300,5.415000,5.377400,5.378400,5.378400,0
2013-08-16,5.395200,5.444800,5.395200,5.394500,5.394500,0
2013-08-19,5.441400,5.457800,5.388300,5.441300,5.441300,0
2013-08-20,5.390400,5.420500,5.348400,5.388800,5.388800,0
2013-08-21,5.392300,5.468600,5.366800,5.393200,5.393200,0
2013-08-22,5.451400,5.528800,5.432900,5.452300,5.452300,0
2013-08-23,5.496900,5.515600,5.427300,5.501900,5.501900,0
2013-08-26,5.431800,5.465600,5.414400,5.432200,5.432200,0
2013-08-27,5.436100,5.436100,5.384200,5.437500,5.437500,0
2013-08-28,5.373800,5.426500,5.356100,5.374700,5.374700,0
2013-08-29,5.408500,5.462000,5.406600,5.407300,5.407300,0
2013-08-30,5.436900,5.473200,5.431800,5.434600,5.434600,0
2013-09-02,5.464500,5.491400,5.445000,5.462900,5.462900,0
2013-09-03,5.470900,5.512600,5.457800,5.473200,5.473200,0
2013-09-04,5.494100,5.586500,5.488200,5.494500,5.494500,0
2013-09-05,5.556700,5.607100,5.550800,5.559200,5.559200,0
2013-09-06,5.590000,5.611400,5.564500,5.588300,5.588300,0
2013-09-09,5.576500,5.606800,5.546500,5.581100,5.581100,0
2013-09-10,5.545700,5.583900,5.501200,5.545400,5.545400,0
2013-09-11,5.505100,5.517800,5.488600,5.504300,5.504300,0
2013-09-12,5.516300,5.525500,5.450600,5.516000,5.516000,0
2013-09-13,5.449900,5.493600,5.439200,5.447200,5.447200,0
2013-09-16,5.505700,5.548600,5.493900,5.504700,5.504700,0
2013-09-17,5.505900,5.527100,5.482800,5.507500,5.507500,0
2013-09-18,5.523600,5.542300,5.512900,5.523200,5.523200,0
2013-09-19,5.521700,5.550900,5.469800,5.521700,5.521700,0
2013-09-20,5.504300,5.589200,5.495200,5.503000,5.503000,0
2013-09-23,5.568800,5.594600,5.555200,5.567100,5.567100,0
2013-09-24,5.575900,5.624400,5.552900,5.580600,5.580600,0
2013-09-25,5.604100,5.652300,5.584700,5.604600,5.604600,0
2013-09-26,5.622300,5.644600,5.595400,5.626800,5.626800,0
2013-09-27,5.593100,5.603300,5.569400,5.593300,5.593300,0
2013-09-30,5.580000,5.630800,5.567200,5.581100,5.581100,0
2013-10-01,5.599400,5.674400,5.588800,5.597100,5.597100,0
2013-10-02,5.627800,5.643300,5.588900,5.627400,5.627400,0
2013-10-03,5.635000,5.644200,5.577200,5.636600,5.636600,0
2013-10-04,5.592000,5.640100,5.592000,5.590500,5.590500,0
2013-10-07,5.629400,5.647000,5.608600,5.630300,5.630300,0
2013-10-08,5.627700,5.650200,5.617600,5.628500,5.628500,0
2013-10-09,5.631000,5.678400,5.625000,5.628300,5.628300,0
2013-10-10,5.669700,5.727400,5.643800,5.670500,5.670500,0
2013-10-11,5.705300,5.718100,5.667100,5.703900,5.703900,0
2013-10-14,5.665100,5.688200,5.653900,5.663500,5.663500,0
2013-10-15,5.682700,5.748100,5.680800,5.683000,5.683000,0
2013-10-16,5.736100,5.748700,5.716900,5.737200,5.737200,0
2013-10-17,5.722400,5.729800,5.691600,5.720700,5.720700,0
2013-10-18,5.705200,5.722600,5.698700,5.703600,5.703600,0
